Date,Open,High,Low,Close,Volume
2025-04-01,187.86,193.93,187.2,192.17,41267315.0
2025-04-02,187.66,198.34,187.66,196.01,53679198.0
2025-04-03,182.995,184.13,176.92,178.41,95553617.0
2025-04-04,167.145,178.1436,166.0,171.0,123159359.0
2025-04-07,162.0,183.4099,161.38,175.26,109327115.0
2025-04-08,185.23,185.9,168.57,170.66,87710360.0
2025-04-09,172.115,192.65,169.93,191.1,116804328.0
2025-04-10,185.44,186.8692,175.8518,181.22,68302045.0
2025-04-11,179.93,185.86,178.0,184.87,50594339.0
2025-04-14,186.84,187.44,179.23,182.12,48002540.0
2025-04-15,181.41,182.35,177.9331,179.59,43641952.0
2025-04-16,176.29,179.1046,171.41,174.33,51875316.0
2025-04-17,176.0,176.21,172.0,172.61,44726453.0
2025-04-21,169.6,169.6,165.285,167.32,48126111.0
2025-04-22,169.845,176.78,169.35,173.18,56607202.0
2025-04-23,183.45,187.38,180.19,180.6,63470149.0
2025-04-24,180.915,186.74,180.18,186.54,43763196.0
2025-04-25,187.62,189.94,185.49,188.99,36414330.0
2025-04-28,190.105,190.22,184.885,187.7,33224732.0
2025-04-29,183.99,188.0158,183.68,187.39,41667255.0
2025-04-30,182.17,185.05,178.85,184.42,55176543.0
2025-05-01,190.63,191.8071,187.5,190.2,74265963.0
2025-05-02,191.435,192.88,186.4,189.98,77903487.0
2025-05-05,186.51,188.18,185.53,186.35,35217469.0
