Date,Open,High,Low,Close,Volume
2025-04-01,374.65,382.85,373.23,382.19,19689503.0
2025-04-02,377.965,385.08,376.62,382.14,16092555.0
2025-04-03,374.785,377.48,369.35,373.11,30197997.0
2025-04-04,364.125,374.59,359.48,359.84,49209854.0
2025-04-07,350.88,370.9999,344.79,357.86,50424998.0
2025-04-08,368.255,373.65,350.25,354.56,35868918.0
2025-04-09,353.535,393.225,353.1,390.49,50199696.0
2025-04-10,382.06,383.9,367.8,381.35,38024368.0
2025-04-11,380.635,390.05,378.89,388.45,23839220.0
2025-04-14,393.22,394.65,384.21,387.81,19251172.0
2025-04-15,388.505,391.89,384.1599,385.73,17199890.0
2025-04-16,380.67,381.61,368.0,371.61,21967826.0
2025-04-17,373.745,374.3215,366.89,367.78,21120192.0
2025-04-21,362.815,364.48,355.67,359.12,20807279.0
2025-04-22,363.375,367.77,359.8602,366.82,19484993.0
2025-04-23,376.06,380.39,373.02,374.39,20545526.0
2025-04-24,375.695,388.45,375.19,387.3,22232289.0
2025-04-25,387.0,392.16,384.6,391.85,18973165.0
2025-04-28,391.955,392.74,386.638,391.16,16579430.0
2025-04-29,391.3,395.1,390.38,394.04,14973976.0
2025-04-30,390.3,396.66,384.44,395.26,36461075.0
2025-05-01,431.11,436.99,424.9,425.4,58938100.0
2025-05-02,431.74,439.44,429.985,435.28,30757434.0
2025-05-05,432.87,439.5,432.11,436.17,20136053.0
